ID_Lead,Vendedor que atendeu,Data do Lead,Data da Conversão,Receita Possível,Receita Gerada,Receita Perdida,Data da Perda,Motivo da Perda,STATUS DO LEAD,Tempo até Conversão (Dias)
1737,Vendedor C,2022-10-28 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1738,Vendedor B,2022-10-28 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1739,Vendedor B,2022-10-29 00:00:00,2022-11-28 00:00:00,19200,19200.0,,,,Convertido,30.0
1740,Vendedor B,2022-10-29 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1741,Vendedor B,2022-10-29 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1742,Vendedor E,2022-10-29 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Preço alto,Perdido,
1743,Vendedor D,2022-10-29 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1744,Vendedor C,2022-10-29 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1745,Vendedor A,2022-10-30 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1746,Vendedor B,2022-10-30 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1747,Vendedor A,2022-10-30 00:00:00,,20205,,20205.0,2022-11-08 00:00:00,Não retornou contato,Perdido,
1748,Vendedor E,2022-10-30 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1749,Vendedor E,2022-10-30 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1750,Vendedor D,2022-10-30 00:00:00,,20205,,20205.0,2022-11-01 00:00:00,Não retornou contato,Perdido,
1751,Vendedor E,2022-10-30 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1752,Vendedor B,2022-10-30 00:00:00,,20205,,20205.0,2022-12-01 00:00:00,Preço alto,Perdido,
1753,Vendedor A,2022-10-30 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1754,Vendedor E,2022-10-30 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1755,Vendedor E,2022-10-30 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1756,Vendedor D,2022-10-30 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1764,Vendedor D,2022-10-31 00:00:00,2022-10-31 00:00:00,22455,22455.0,,,,Convertido,0.0
1765,Vendedor B,2022-10-31 00:00:00,2022-10-31 00:00:00,22455,22455.0,,,,Convertido,0.0
1759,Vendedor D,2022-10-31 00:00:00,2022-10-31 00:00:00,20205,20205.0,,,,Convertido,0.0
1766,Vendedor C,2022-10-31 00:00:00,2022-11-03 00:00:00,19200,19200.0,,,,Convertido,3.0
1761,Vendedor A,2022-10-31 00:00:00,2022-11-30 00:00:00,20209.5,20209.5,,,,Convertido,30.0
1757,Vendedor D,2022-10-31 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1758,Vendedor B,2022-10-31 00:00:00,,20205,,20205.0,2022-11-17 00:00:00,Preço alto,Perdido,
1760,Vendedor C,2022-10-31 00:00:00,,20205,,20205.0,2022-11-04 00:00:00,Preço alto,Perdido,
1762,Vendedor C,2022-10-31 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1763,Vendedor E,2022-10-31 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1767,Vendedor E,2022-10-31 00:00:00,,20205,,20205.0,2023-02-15 00:00:00,Não retornou contato,Perdido,
1768,Vendedor B,2022-10-31 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1769,Vendedor D,2022-10-31 00:00:00,,20205,,20205.0,2022-11-01 00:00:00,Preço alto,Perdido,
1770,Vendedor C,2022-10-31 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1773,Vendedor B,2022-11-01 00:00:00,2022-11-01 00:00:00,20209.5,20209.5,,,,Convertido,0.0
1781,Vendedor D,2022-11-01 00:00:00,2022-11-08 00:00:00,20209.5,20209.5,,,,Convertido,7.0
1780,Vendedor B,2022-11-01 00:00:00,2022-11-16 00:00:00,20209.5,20209.5,,,,Convertido,15.0
1776,Vendedor E,2022-11-01 00:00:00,2022-11-30 00:00:00,14955,14955.0,,,,Convertido,29.0
1771,Vendedor A,2022-11-01 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não retornou contato,Perdido,
1772,Vendedor E,2022-11-01 00:00:00,,22455,,22455.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
1774,Vendedor D,2022-11-01 00:00:00,,20205,,20205.0,2022-11-17 00:00:00,Não retornou contato,Perdido,
1775,Vendedor B,2022-11-01 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1777,Vendedor A,2022-11-01 00:00:00,,20205,,20205.0,2022-11-03 00:00:00,Não tem interesse,Perdido,
1778,Vendedor E,2022-11-01 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1779,Vendedor A,2022-11-01 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
1787,Vendedor B,2022-11-02 00:00:00,2022-11-24 00:00:00,19200,19200.0,,,,Convertido,22.0
1782,Vendedor A,2022-11-02 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1783,Vendedor C,2022-11-02 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1784,Vendedor E,2022-11-02 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1785,Vendedor C,2022-11-02 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1786,Vendedor E,2022-11-02 00:00:00,,20205,,20205.0,2022-11-30 00:00:00,Vai deixar para outro momento,Perdido,
1788,Vendedor D,2022-11-03 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1789,Vendedor D,2022-11-03 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1790,Vendedor A,2022-11-03 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1791,Vendedor D,2022-11-03 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1792,Vendedor C,2022-11-03 00:00:00,,20205,,20205.0,2022-11-09 00:00:00,Não retornou contato,Perdido,
1793,Vendedor A,2022-11-03 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1800,Vendedor C,2022-11-04 00:00:00,2022-11-04 00:00:00,20205,20205.0,,,,Convertido,0.0
1801,Vendedor E,2022-11-04 00:00:00,2022-11-04 00:00:00,20205,20205.0,,,,Convertido,0.0
1796,Vendedor A,2022-11-04 00:00:00,2022-11-30 00:00:00,20205,20205.0,,,,Convertido,26.0
1804,Vendedor E,2022-11-04 00:00:00,2022-11-30 00:00:00,20205,20205.0,,,,Convertido,26.0
1794,Vendedor E,2022-11-04 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1795,Vendedor A,2022-11-04 00:00:00,,22455,,22455.0,2023-03-14 00:00:00,Não retornou contato,Perdido,
1797,Vendedor B,2022-11-04 00:00:00,,22455,,22455.0,2023-03-23 00:00:00,Não retornou contato,Perdido,
1798,Vendedor D,2022-11-04 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
1799,Vendedor C,2022-11-04 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
1802,Vendedor E,2022-11-04 00:00:00,,20205,,20205.0,2022-11-10 00:00:00,Não retornou contato,Perdido,
1803,Vendedor D,2022-11-04 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Preço alto,Perdido,
1805,Vendedor C,2022-11-04 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1806,Vendedor C,2022-11-04 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1807,Vendedor D,2022-11-04 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1814,Vendedor B,2022-11-05 00:00:00,2022-11-05 00:00:00,20205,20205.0,,,,Convertido,0.0
1809,Vendedor A,2022-11-05 00:00:00,2022-12-01 00:00:00,20205,20205.0,,,,Convertido,26.0
1815,Vendedor A,2022-11-05 00:00:00,2023-02-24 00:00:00,34455,34455.0,,,,Convertido,111.0
1808,Vendedor A,2022-11-05 00:00:00,,20205,,20205.0,2022-11-07 00:00:00,Não tem interesse,Perdido,
1810,Vendedor C,2022-11-05 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1811,Vendedor C,2022-11-05 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Preço alto,Perdido,
1812,Vendedor D,2022-11-05 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1813,Vendedor B,2022-11-05 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Outros,Perdido,
1816,Vendedor D,2022-11-05 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1817,Vendedor D,2022-11-05 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1818,Vendedor D,2022-11-05 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1828,Vendedor D,2022-11-06 00:00:00,2022-11-06 00:00:00,20205,20205.0,,,,Convertido,0.0
1829,Vendedor E,2022-11-06 00:00:00,2022-11-15 00:00:00,20205,20205.0,,,,Convertido,9.0
1819,Vendedor E,2022-11-06 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1820,Vendedor A,2022-11-06 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1821,Vendedor D,2022-11-06 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1822,Vendedor E,2022-11-06 00:00:00,,20205,,20205.0,2022-11-30 00:00:00,Preço alto,Perdido,
1823,Vendedor C,2022-11-06 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1824,Vendedor D,2022-11-06 00:00:00,,14130,,14130.0,2023-03-31 00:00:00,Não retornou contato,Perdido,
1825,Vendedor E,2022-11-06 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1826,Vendedor E,2022-11-06 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1827,Vendedor B,2022-11-06 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1833,Vendedor E,2022-11-07 00:00:00,2022-11-09 00:00:00,20209.5,20209.5,,,,Convertido,2.0
1830,Vendedor C,2022-11-07 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1831,Vendedor C,2022-11-07 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1832,Vendedor D,2022-11-07 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não retornou contato,Perdido,
1834,Vendedor C,2022-11-07 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Não retornou contato,Perdido,
1835,Vendedor B,2022-11-07 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1836,Vendedor B,2022-11-07 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1837,Vendedor A,2022-11-07 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1840,Vendedor E,2022-11-08 00:00:00,2022-11-08 00:00:00,20209.5,20209.5,,,,Convertido,0.0
1847,Vendedor D,2022-11-08 00:00:00,2022-11-08 00:00:00,20205,20205.0,,,,Convertido,0.0
1850,Vendedor C,2022-11-08 00:00:00,2022-11-08 00:00:00,20205,20205.0,,,,Convertido,0.0
1852,Vendedor B,2022-11-08 00:00:00,2022-11-08 00:00:00,20205,20205.0,,,,Convertido,0.0
1849,Vendedor D,2022-11-08 00:00:00,2022-11-23 00:00:00,20209.5,20209.5,,,,Convertido,15.0
1846,Vendedor B,2022-11-08 00:00:00,2022-11-30 00:00:00,20205,20205.0,,,,Convertido,22.0
1842,Vendedor D,2022-11-08 00:00:00,2022-11-30 00:00:00,19200,19200.0,,,,Convertido,22.0
1851,Vendedor C,2022-11-08 00:00:00,2022-11-30 00:00:00,18185.25,18185.25,,,,Convertido,22.0
1843,Vendedor C,2022-11-08 00:00:00,2023-03-20 00:00:00,19200,19200.0,,,,Convertido,132.0
1838,Vendedor A,2022-11-08 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1839,Vendedor E,2022-11-08 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1841,Vendedor A,2022-11-08 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Não tem interesse,Perdido,
1844,Vendedor E,2022-11-08 00:00:00,,22455,,22455.0,2023-03-27 00:00:00,Não retornou contato,Perdido,
1845,Vendedor A,2022-11-08 00:00:00,,20205,,20205.0,2022-12-22 00:00:00,Não retornou contato,Perdido,
1848,Vendedor E,2022-11-08 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1853,Vendedor D,2022-11-08 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1854,Vendedor D,2022-11-08 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Vai deixar para outro momento,Perdido,
1866,Vendedor A,2022-11-09 00:00:00,2022-11-10 00:00:00,18185.25,18185.25,,,,Convertido,1.0
1865,Vendedor A,2022-11-09 00:00:00,2022-11-30 00:00:00,20209.5,20209.5,,,,Convertido,21.0
1858,Vendedor E,2022-11-09 00:00:00,2022-11-30 00:00:00,20205,20205.0,,,,Convertido,21.0
1855,Vendedor E,2022-11-09 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1856,Vendedor A,2022-11-09 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1857,Vendedor A,2022-11-09 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1859,Vendedor E,2022-11-09 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
1860,Vendedor E,2022-11-09 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1861,Vendedor A,2022-11-09 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não retornou contato,Perdido,
1862,Vendedor A,2022-11-09 00:00:00,,20205,,20205.0,2022-12-02 00:00:00,Preço alto,Perdido,
1863,Vendedor D,2022-11-09 00:00:00,,20205,,20205.0,2022-11-16 00:00:00,Não retornou contato,Perdido,
1864,Vendedor A,2022-11-09 00:00:00,,20205,,20205.0,2022-11-10 00:00:00,Preço alto,Perdido,
1867,Vendedor E,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1869,Vendedor A,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1870,Vendedor B,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1871,Vendedor D,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1872,Vendedor B,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1879,Vendedor E,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1881,Vendedor D,2022-11-10 00:00:00,2022-11-10 00:00:00,20205,20205.0,,,,Convertido,0.0
1880,Vendedor D,2022-11-10 00:00:00,2022-11-17 00:00:00,19200,19200.0,,,,Convertido,7.0
1877,Vendedor D,2022-11-10 00:00:00,2023-02-28 00:00:00,19200,19200.0,,,,Convertido,110.0
1868,Vendedor D,2022-11-10 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1873,Vendedor C,2022-11-10 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1874,Vendedor B,2022-11-10 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1875,Vendedor B,2022-11-10 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
1876,Vendedor B,2022-11-10 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Preço alto,Perdido,
1878,Vendedor C,2022-11-10 00:00:00,,22455,,22455.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
1882,Vendedor D,2022-11-10 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Preço alto,Perdido,
1888,Vendedor A,2022-11-11 00:00:00,2022-11-30 00:00:00,20209.5,20209.5,,,,Convertido,19.0
1883,Vendedor D,2022-11-11 00:00:00,,20205,,20205.0,2022-11-16 00:00:00,Não retornou contato,Perdido,
1884,Vendedor D,2022-11-11 00:00:00,,20205,,20205.0,2022-11-11 00:00:00,Preço alto,Perdido,
1885,Vendedor A,2022-11-11 00:00:00,,20205,,20205.0,2022-11-16 00:00:00,Não retornou contato,Perdido,
1886,Vendedor B,2022-11-11 00:00:00,,20205,,20205.0,2022-11-16 00:00:00,Não retornou contato,Perdido,
1887,Vendedor E,2022-11-11 00:00:00,,17955,,17955.0,2022-11-30 00:00:00,Não retornou contato,Perdido,
1889,Vendedor B,2022-11-11 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1890,Vendedor B,2022-11-11 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1891,Vendedor E,2022-11-11 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não tem interesse,Perdido,
1897,Vendedor E,2022-11-12 00:00:00,2022-11-12 00:00:00,20205,20205.0,,,,Convertido,0.0
1898,Vendedor B,2022-11-12 00:00:00,2022-12-21 00:00:00,20209.5,20209.5,,,,Convertido,39.0
1892,Vendedor D,2022-11-12 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1893,Vendedor B,2022-11-12 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
1894,Vendedor A,2022-11-12 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não tem interesse,Perdido,
1895,Vendedor B,2022-11-12 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1896,Vendedor E,2022-11-12 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1899,Vendedor C,2022-11-12 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1900,Vendedor E,2022-11-12 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Preço alto,Perdido,
1901,Vendedor D,2022-11-12 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1902,Vendedor E,2022-11-12 00:00:00,,20205,,20205.0,2022-11-14 00:00:00,Não tem interesse,Perdido,
1907,Vendedor B,2022-11-13 00:00:00,2022-11-13 00:00:00,20205,20205.0,,,,Convertido,0.0
1915,Vendedor C,2022-11-13 00:00:00,2022-11-22 00:00:00,20205,20205.0,,,,Convertido,9.0
1912,Vendedor A,2022-11-13 00:00:00,2022-11-29 00:00:00,20209.5,20209.5,,,,Convertido,16.0
1906,Vendedor B,2022-11-13 00:00:00,2022-12-05 00:00:00,19200,19200.0,,,,Convertido,22.0
1903,Vendedor A,2022-11-13 00:00:00,,20205,,20205.0,2022-11-17 00:00:00,Vai fechar com a concorrência,Perdido,
1904,Vendedor B,2022-11-13 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1905,Vendedor E,2022-11-13 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1908,Vendedor B,2022-11-13 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1909,Vendedor C,2022-11-13 00:00:00,,20205,,20205.0,2022-11-30 00:00:00,Não retornou contato,Perdido,
1910,Vendedor A,2022-11-13 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1911,Vendedor C,2022-11-13 00:00:00,,20205,,20205.0,2022-12-02 00:00:00,Não retornou contato,Perdido,
1913,Vendedor B,2022-11-13 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1914,Vendedor C,2022-11-13 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Não retornou contato,Perdido,
1916,Vendedor A,2022-11-14 00:00:00,2022-11-14 00:00:00,20205.3,20205.3,,,,Convertido,0.0
1919,Vendedor A,2022-11-14 00:00:00,2022-11-16 00:00:00,20205,20205.0,,,,Convertido,2.0
1918,Vendedor E,2022-11-14 00:00:00,2022-11-29 00:00:00,20209.5,20209.5,,,,Convertido,15.0
1917,Vendedor A,2022-11-14 00:00:00,,20205,,20205.0,2022-11-22 00:00:00,Preço alto,Perdido,
1920,Vendedor C,2022-11-14 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1921,Vendedor B,2022-11-14 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
1922,Vendedor D,2022-11-14 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1927,Vendedor D,2022-11-15 00:00:00,2022-11-15 00:00:00,20205,20205.0,,,,Convertido,0.0
1928,Vendedor C,2022-11-15 00:00:00,2022-11-15 00:00:00,20205,20205.0,,,,Convertido,0.0
1933,Vendedor D,2022-11-15 00:00:00,2022-11-15 00:00:00,20205,20205.0,,,,Convertido,0.0
1930,Vendedor E,2022-11-15 00:00:00,2022-11-17 00:00:00,20205,20205.0,,,,Convertido,2.0
1931,Vendedor A,2022-11-15 00:00:00,2022-11-26 00:00:00,20209.5,20209.5,,,,Convertido,11.0
1923,Vendedor B,2022-11-15 00:00:00,,20205,,20205.0,2022-12-15 00:00:00,Não tem interesse,Perdido,
1924,Vendedor E,2022-11-15 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1925,Vendedor C,2022-11-15 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1926,Vendedor D,2022-11-15 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1929,Vendedor E,2022-11-15 00:00:00,,22455,,22455.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
1932,Vendedor C,2022-11-15 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1942,Vendedor D,2022-11-16 00:00:00,2022-11-16 00:00:00,20205,20205.0,,,,Convertido,0.0
1944,Vendedor E,2022-11-16 00:00:00,2022-11-17 00:00:00,20209.5,20209.5,,,,Convertido,1.0
1946,Vendedor A,2022-11-16 00:00:00,2022-11-29 00:00:00,20209.5,20209.5,,,,Convertido,13.0
1934,Vendedor E,2022-11-16 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1935,Vendedor D,2022-11-16 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1936,Vendedor C,2022-11-16 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1937,Vendedor B,2022-11-16 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1938,Vendedor A,2022-11-16 00:00:00,,20205,,20205.0,2022-11-30 00:00:00,Não retornou contato,Perdido,
1939,Vendedor D,2022-11-16 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1940,Vendedor A,2022-11-16 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Preço alto,Perdido,
1941,Vendedor A,2022-11-16 00:00:00,,20205,,20205.0,2022-11-23 00:00:00,Outros,Perdido,
1943,Vendedor A,2022-11-16 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1945,Vendedor C,2022-11-16 00:00:00,,17955,,17955.0,2022-11-24 00:00:00,Vai deixar para outro momento,Perdido,
1947,Vendedor A,2022-11-16 00:00:00,,20205,,20205.0,2022-11-21 00:00:00,Preço alto,Perdido,
1948,Vendedor C,2022-11-16 00:00:00,,20205,,20205.0,2022-12-02 00:00:00,Não retornou contato,Perdido,
1959,Vendedor B,2022-11-17 00:00:00,2022-11-17 00:00:00,20205,20205.0,,,,Convertido,0.0
1961,Vendedor C,2022-11-17 00:00:00,2022-11-17 00:00:00,20205,20205.0,,,,Convertido,0.0
1960,Vendedor A,2022-11-17 00:00:00,2022-11-17 00:00:00,18184.5,18184.5,,,,Convertido,0.0
1956,Vendedor D,2022-11-17 00:00:00,2022-11-27 00:00:00,20205,20205.0,,,,Convertido,10.0
1949,Vendedor E,2022-11-17 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1950,Vendedor E,2022-11-17 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1951,Vendedor B,2022-11-17 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1952,Vendedor E,2022-11-17 00:00:00,,20205,,20205.0,2022-12-13 00:00:00,Vai deixar para outro momento,Perdido,
1953,Vendedor B,2022-11-17 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1954,Vendedor E,2022-11-17 00:00:00,,20205,,20205.0,2022-11-29 00:00:00,Não retornou contato,Perdido,
1955,Vendedor B,2022-11-17 00:00:00,,20205,,20205.0,2022-11-24 00:00:00,Não retornou contato,Perdido,
1957,Vendedor A,2022-11-17 00:00:00,,20205,,20205.0,2022-11-25 00:00:00,Não retornou contato,Perdido,
1958,Vendedor C,2022-11-17 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1962,Vendedor D,2022-11-17 00:00:00,,20205,,20205.0,2022-11-28 00:00:00,Não retornou contato,Perdido,
1964,Vendedor A,2022-11-18 00:00:00,2022-11-18 00:00:00,20205,20205.0,,,,Convertido,0.0
1966,Vendedor B,2022-11-18 00:00:00,2022-11-18 00:00:00,20205,20205.0,,,,Convertido,0.0
1974,Vendedor E,2022-11-18 00:00:00,2022-11-18 00:00:00,20205,20205.0,,,,Convertido,0.0
